date_time,source_key,ambient_temperature,module_temperature,irradiation,date,time
2020-05-16 00:15:00,iq8k7ZNt4Mwm3w0,26.687312620689656,24.52914206896552,0.0,2020-05-16,00:15:00
2020-05-16 00:30:00,iq8k7ZNt4Mwm3w0,26.633027833333333,24.68845123333333,0.0,2020-05-16,00:30:00
2020-05-16 00:45:00,iq8k7ZNt4Mwm3w0,26.676575733333333,24.88044036666667,0.0,2020-05-16,00:45:00
2020-05-16 01:00:00,iq8k7ZNt4Mwm3w0,26.44045593103448,24.55380875862069,0.0,2020-05-16,01:00:00
2020-05-16 01:15:00,iq8k7ZNt4Mwm3w0,26.193042,24.11722213333333,0.0,2020-05-16,01:15:00
2020-05-16 01:30:00,iq8k7ZNt4Mwm3w0,26.00338010344827,23.934892206896556,0.0,2020-05-16,01:30:00
2020-05-16 01:45:00,iq8k7ZNt4Mwm3w0,25.95458273333333,23.974197333333336,0.0,2020-05-16,01:45:00
2020-05-16 02:00:00,iq8k7ZNt4Mwm3w0,25.73270810344827,23.781227931034483,0.0,2020-05-16,02:00:00
2020-05-16 02:15:00,iq8k7ZNt4Mwm3w0,25.415572900000004,23.332380266666668,0.0,2020-05-16,02:15:00
2020-05-16 02:30:00,iq8k7ZNt4Mwm3w0,25.19277224137931,22.96086503448276,0.0,2020-05-16,02:30:00
2020-05-16 02:45:00,iq8k7ZNt4Mwm3w0,24.890646333333336,22.694644266666664,0.0,2020-05-16,02:45:00
2020-05-16 03:00:00,iq8k7ZNt4Mwm3w0,24.73890786666667,22.36363426666667,0.0,2020-05-16,03:00:00
2020-05-16 03:15:00,iq8k7ZNt4Mwm3w0,24.387892137931036,22.108074344827585,0.0,2020-05-16,03:15:00
2020-05-16 03:30:00,iq8k7ZNt4Mwm3w0,24.3363027,21.9420616,0.0,2020-05-16,03:30:00
2020-05-16 03:45:00,iq8k7ZNt4Mwm3w0,24.443725379310344,21.88146162068965,0.0,2020-05-16,03:45:00
2020-05-16 04:00:00,iq8k7ZNt4Mwm3w0,24.145103033333328,21.844980999999997,0.0,2020-05-16,04:00:00
2020-05-16 04:15:00,iq8k7ZNt4Mwm3w0,23.826843103448272,21.786381275862077,0.0,2020-05-16,04:15:00
2020-05-16 04:30:00,iq8k7ZNt4Mwm3w0,23.926709899999995,21.9009552,0.0,2020-05-16,04:30:00
2020-05-16 04:45:00,iq8k7ZNt4Mwm3w0,23.850604333333333,21.746985866666662,0.0,2020-05-16,04:45:00
2020-05-16 05:00:00,iq8k7ZNt4Mwm3w0,23.555944965517245,21.469423448275865,0.0,2020-05-16,05:00:00
2020-05-16 05:15:00,iq8k7ZNt4Mwm3w0,23.608172666666665,21.290091866666668,0.0,2020-05-16,05:15:00
2020-05-16 05:30:00,iq8k7ZNt4Mwm3w0,23.658127551724135,21.13980431034483,0.0,2020-05-16,05:30:00
2020-05-16 05:45:00,iq8k7ZNt4Mwm3w0,23.7527953,21.5181203,0.001471635056,2020-05-16,05:45:00
2020-05-16 06:00:00,iq8k7ZNt4Mwm3w0,24.044604566666663,22.218803,0.0130386867233333,2020-05-16,06:00:00
2020-05-16 06:15:00,iq8k7ZNt4Mwm3w0,23.967375551724135,22.682919206896557,0.0351802419310345,2020-05-16,06:15:00
2020-05-16 06:30:00,iq8k7ZNt4Mwm3w0,24.587146,23.915494766666665,0.0609255881666666,2020-05-16,06:30:00
2020-05-16 06:45:00,iq8k7ZNt4Mwm3w0,25.354185862068967,25.459055931034484,0.0875569148620689,2020-05-16,06:45:00
2020-05-16 07:00:00,iq8k7ZNt4Mwm3w0,25.97149146666667,27.4219574,0.1271157612,2020-05-16,07:00:00
2020-05-16 07:15:00,iq8k7ZNt4Mwm3w0,26.566503000000004,28.13256420689656,0.1977868686206896,2020-05-16,07:15:00
2020-05-16 07:30:00,iq8k7ZNt4Mwm3w0,27.20900983333333,28.955779966666665,0.3151637090000001,2020-05-16,07:30:00
2020-05-16 07:45:00,iq8k7ZNt4Mwm3w0,27.765504866666664,34.27935109999999,0.3058852646666667,2020-05-16,07:45:00
2020-05-16 08:00:00,iq8k7ZNt4Mwm3w0,28.175339344827588,37.61465024137932,0.4404601989655171,2020-05-16,08:00:00
2020-05-16 08:15:00,iq8k7ZNt4Mwm3w0,29.1131897,42.300315966666666,0.4899591566666666,2020-05-16,08:15:00
2020-05-16 08:30:00,iq8k7ZNt4Mwm3w0,29.58924068965517,45.436127724137926,0.5499689682758621,2020-05-16,08:30:00
2020-05-16 08:45:00,iq8k7ZNt4Mwm3w0,30.2332306,47.4030934,0.5789609316666666,2020-05-16,08:45:00
2020-05-16 09:00:00,iq8k7ZNt4Mwm3w0,30.441318862068968,48.825895,0.6565032462068967,2020-05-16,09:00:00
2020-05-16 09:15:00,iq8k7ZNt4Mwm3w0,31.131299866666662,51.06770406666666,0.7055703729999999,2020-05-16,09:15:00
2020-05-16 09:30:00,iq8k7ZNt4Mwm3w0,31.737163266666663,54.30058103333333,0.7526609196666668,2020-05-16,09:30:00
2020-05-16 09:45:00,iq8k7ZNt4Mwm3w0,32.11526058620689,56.264713862068966,0.7908359968965514,2020-05-16,09:45:00
2020-05-16 10:00:00,iq8k7ZNt4Mwm3w0,32.42292273333334,56.885681000000005,0.821054863,2020-05-16,10:00:00
2020-05-16 10:15:00,iq8k7ZNt4Mwm3w0,32.974314482758615,58.694732793103455,0.850826361724138,2020-05-16,10:15:00
2020-05-16 10:30:00,iq8k7ZNt4Mwm3w0,33.75172126666666,59.498480466666656,0.8944378663333334,2020-05-16,10:30:00
2020-05-16 10:45:00,iq8k7ZNt4Mwm3w0,33.87341937931034,59.90787155172414,0.8842393555172413,2020-05-16,10:45:00
